SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Divergence (%),Std. Divergence (%),Avg. Total Steps,Avg. Divergent Steps
1000,0,1000,0.0,80.90299,2.226955925157162,842.827,683.111

RAW DATA
seed,total_steps,divergent_steps,divergence_pct,result,run_number
193504901,851,669,78.61,FAILED,89
797805661,945,796,84.23,FAILED,90
2881737105,762,608,79.79,FAILED,91
1879752970,766,614,80.16,FAILED,92
178170755,945,796,84.23,FAILED,93
1381286929,858,676,78.79,FAILED,94
3488905429,852,670,78.64,FAILED,95
1664611878,768,616,80.21,FAILED,96
916158973,946,797,84.25,FAILED,97
2175944305,854,672,78.69,FAILED,98
220316452,764,612,80.1,FAILED,99
3282014929,944,795,84.22,FAILED,100
1024011489,769,617,80.23,FAILED,101
763815214,763,609,79.82,FAILED,102
1598256972,854,672,78.69,FAILED,103
1953871572,854,672,78.69,FAILED,104
944556052,766,612,79.9,FAILED,105
488273600,947,798,84.27,FAILED,106
4021691332,946,797,84.25,FAILED,107
2276597586,858,676,78.79,FAILED,108
2485719971,857,675,78.76,FAILED,109
3062111820,948,799,84.28,FAILED,110
3602097958,949,800,84.3,FAILED,111
1969874727,769,617,80.23,FAILED,112
1372503400,855,673,78.71,FAILED,113
1161448411,946,797,84.25,FAILED,114
1611915162,949,800,84.3,FAILED,115
692724466,764,610,79.84,FAILED,116
1468525051,763,609,79.82,FAILED,117
4049743439,853,671,78.66,FAILED,118
2039780143,944,795,84.22,FAILED,119
446184463,852,670,78.64,FAILED,120
1953927625,948,799,84.28,FAILED,121
2217865820,764,612,80.1,FAILED,122
1850930694,764,612,80.1,FAILED,123
2974623184,765,613,80.13,FAILED,124
1900534865,764,610,79.84,FAILED,125
3583153125,854,672,78.69,FAILED,126
4123179195,946,797,84.25,FAILED,127
2050342926,768,616,80.21,FAILED,128
670131296,766,612,79.9,FAILED,129
618813365,943,794,84.2,FAILED,130
619819194,851,669,78.61,FAILED,131
12876959,764,612,80.1,FAILED,132
3777104187,852,670,78.64,FAILED,133
459026542,853,671,78.66,FAILED,134
3203322008,768,616,80.21,FAILED,135
2006595403,944,795,84.22,FAILED,136
1486755371,768,614,79.95,FAILED,137
2878523264,764,610,79.84,FAILED,138
410601370,858,676,78.79,FAILED,139
167488233,950,801,84.32,FAILED,140
2799709474,764,612,80.1,FAILED,141
265571151,765,611,79.87,FAILED,142
4044450997,944,795,84.22,FAILED,143
2753207616,768,616,80.21,FAILED,144
4224174766,948,799,84.28,FAILED,145
4044042260,853,671,78.66,FAILED,146
2220996729,950,801,84.32,FAILED,147
3423172507,763,609,79.82,FAILED,148
4089658775,945,796,84.23,FAILED,149
1253046045,856,674,78.74,FAILED,150
1882051008,943,794,84.2,FAILED,151
4216557561,854,672,78.69,FAILED,152
187446138,770,618,80.26,FAILED,153
587395381,944,795,84.22,FAILED,154
3866407836,853,671,78.66,FAILED,155
3083300786,944,795,84.22,FAILED,156
2406711673,858,676,78.79,FAILED,157
1068535433,950,801,84.32,FAILED,158
2587645349,858,676,78.79,FAILED,159
4162700075,950,801,84.32,FAILED,160
2190399896,762,608,79.79,FAILED,161
3289125005,764,610,79.84,FAILED,162
2475827923,946,797,84.25,FAILED,163
1942188498,949,800,84.3,FAILED,164
2422022754,857,675,78.76,FAILED,165
2816380393,766,612,79.9,FAILED,166
513633237,856,674,78.74,FAILED,167
3247839967,767,615,80.18,FAILED,168
634878361,950,801,84.32,FAILED,169
1366786907,946,797,84.25,FAILED,170
1581739961,764,612,80.1,FAILED,171
1551050275,851,669,78.61,FAILED,172
1269831692,762,608,79.79,FAILED,173
443691479,948,799,84.28,FAILED,174
1832330157,854,672,78.69,FAILED,175
2118443267,856,674,78.74,FAILED,176
476999162,948,799,84.28,FAILED,177
3052251046,768,616,80.21,FAILED,178
1857914822,858,676,78.79,FAILED,179
3146486780,856,674,78.74,FAILED,180
717009728,765,611,79.87,FAILED,181
4078913041,769,617,80.23,FAILED,182
2350498106,764,610,79.84,FAILED,183
3750494455,765,613,80.13,FAILED,184
1562293516,856,674,78.74,FAILED,185
2705188674,950,801,84.32,FAILED,186
2154989807,852,670,78.64,FAILED,187
1052344277,855,673,78.71,FAILED,188
1211428942,852,670,78.64,FAILED,189
3809806294,856,674,78.74,FAILED,190
2506445208,770,618,80.26,FAILED,191
3004977934,943,794,84.2,FAILED,192
3563113208,764,610,79.84,FAILED,193
1459324882,763,609,79.82,FAILED,194
3596357134,766,614,80.16,FAILED,195
13711865,762,608,79.79,FAILED,196
2668046290,767,613,79.92,FAILED,197
3011434213,945,796,84.23,FAILED,198
2583935380,770,618,80.26,FAILED,199
2604700826,769,617,80.23,FAILED,200
1790966205,764,612,80.1,FAILED,201
165224023,764,610,79.84,FAILED,202
3804266311,854,672,78.69,FAILED,203
3696189382,764,612,80.1,FAILED,204
965867374,767,615,80.18,FAILED,205
859190028,767,613,79.92,FAILED,206
746638314,768,614,79.95,FAILED,207
1012991307,768,614,79.95,FAILED,208
4273547888,765,611,79.87,FAILED,209
2230989417,766,612,79.9,FAILED,210
3823985473,852,670,78.64,FAILED,211
1691371106,765,611,79.87,FAILED,212
716102102,949,800,84.3,FAILED,213
3685697969,770,618,80.26,FAILED,214
1484358371,853,671,78.66,FAILED,215
1180878527,950,801,84.32,FAILED,216
965233488,853,671,78.66,FAILED,217
2715423448,768,614,79.95,FAILED,218
3435598956,858,676,78.79,FAILED,219
819385256,949,800,84.3,FAILED,220
2597620143,765,611,79.87,FAILED,221
3534726285,855,673,78.71,FAILED,222
829997015,851,669,78.61,FAILED,223
1738730212,853,671,78.66,FAILED,224
3213603855,769,617,80.23,FAILED,225
3661295813,949,800,84.3,FAILED,226
543017871,858,676,78.79,FAILED,227
456921649,766,612,79.9,FAILED,228
2966231527,943,794,84.2,FAILED,229
2028436288,855,673,78.71,FAILED,230
67121008,853,671,78.66,FAILED,231
3931688721,950,801,84.32,FAILED,232
1623564471,769,617,80.23,FAILED,233
2611933769,764,610,79.84,FAILED,234
1954469657,945,796,84.23,FAILED,235
3325684270,767,615,80.18,FAILED,236
1688920029,948,799,84.28,FAILED,237
3271959982,851,669,78.61,FAILED,238
2982955290,768,616,80.21,FAILED,239
655470123,855,673,78.71,FAILED,240
2354491747,764,610,79.84,FAILED,241
1754779216,851,669,78.61,FAILED,242
976723491,767,613,79.92,FAILED,243
2111936936,946,797,84.25,FAILED,244
2534965780,858,676,78.79,FAILED,245
2243185731,768,614,79.95,FAILED,246
1580461926,765,613,80.13,FAILED,247
2418677739,949,800,84.3,FAILED,248
3986381984,946,797,84.25,FAILED,249
2215447302,768,616,80.21,FAILED,250
1441160397,769,617,80.23,FAILED,251
442477310,943,794,84.2,FAILED,252
2653733265,765,611,79.87,FAILED,253
3446055381,852,670,78.64,FAILED,254
3006893384,949,800,84.3,FAILED,255
1867135280,767,613,79.92,FAILED,256
1312048809,944,795,84.22,FAILED,257
2100151212,945,796,84.23,FAILED,258
2562452693,770,618,80.26,FAILED,259
2110803219,770,618,80.26,FAILED,260
4020239769,946,797,84.25,FAILED,261
1435344309,768,614,79.95,FAILED,262
2401103395,762,608,79.79,FAILED,263
1684433075,768,614,79.95,FAILED,264
3835444506,950,801,84.32,FAILED,265
1893002958,767,615,80.18,FAILED,266
1915595546,946,797,84.25,FAILED,267
756318657,857,675,78.76,FAILED,268
183933611,763,609,79.82,FAILED,269
3677430074,768,614,79.95,FAILED,270
3772043798,948,799,84.28,FAILED,271
4219293879,763,609,79.82,FAILED,272
1269140216,769,617,80.23,FAILED,273
3039070980,769,617,80.23,FAILED,274
3017122271,766,612,79.9,FAILED,275
2330788857,856,674,78.74,FAILED,276
859487002,767,615,80.18,FAILED,277
4294891575,944,795,84.22,FAILED,278
1434140820,950,801,84.32,FAILED,279
137575183,854,672,78.69,FAILED,280
2095462246,943,794,84.2,FAILED,281
2166442993,770,618,80.26,FAILED,282
3734353372,855,673,78.71,FAILED,283
3406910919,768,616,80.21,FAILED,284
3871997885,943,794,84.2,FAILED,285
3985820560,768,616,80.21,FAILED,286
2896088259,852,670,78.64,FAILED,287
39897613,851,669,78.61,FAILED,288
2061702849,766,614,80.16,FAILED,289
421419923,770,618,80.26,FAILED,290
1890623800,856,674,78.74,FAILED,291
4025251944,949,800,84.3,FAILED,292
1563398456,851,669,78.61,FAILED,293
2212728843,765,611,79.87,FAILED,294
2189148860,764,612,80.1,FAILED,295
2983883478,766,612,79.9,FAILED,296
1764815434,768,616,80.21,FAILED,297
1611317834,766,614,80.16,FAILED,298
1716710897,950,801,84.32,FAILED,299
1259828770,949,800,84.3,FAILED,300
452557339,763,609,79.82,FAILED,301
2755564555,943,794,84.2,FAILED,302
663034431,765,611,79.87,FAILED,303
1841809791,944,795,84.22,FAILED,304
3164217454,948,799,84.28,FAILED,305
3454113706,943,794,84.2,FAILED,306
3623677856,947,798,84.27,FAILED,307
1506888378,768,614,79.95,FAILED,308
699803491,851,669,78.61,FAILED,309
1709365875,763,609,79.82,FAILED,310
805571145,856,674,78.74,FAILED,311
1052130278,767,615,80.18,FAILED,312
1553892545,765,613,80.13,FAILED,313
1973879529,851,669,78.61,FAILED,314
3057757499,946,797,84.25,FAILED,315
1235028536,856,674,78.74,FAILED,316
3394892386,770,618,80.26,FAILED,317
2016013428,858,676,78.79,FAILED,318
1961289913,947,798,84.27,FAILED,319
3504180312,766,614,80.16,FAILED,320
1000360684,762,608,79.79,FAILED,321
4072868398,764,610,79.84,FAILED,322
119151375,944,795,84.22,FAILED,323
3705851980,856,674,78.74,FAILED,324
3944354762,855,673,78.71,FAILED,325
2866071469,853,671,78.66,FAILED,326
935393686,765,613,80.13,FAILED,327
1141502161,852,670,78.64,FAILED,328
1858413506,946,797,84.25,FAILED,329
2272587700,764,610,79.84,FAILED,330
3129374132,944,795,84.22,FAILED,331
1027094025,770,618,80.26,FAILED,332
4157725917,766,614,80.16,FAILED,333
111431083,947,798,84.27,FAILED,334
2421112106,852,670,78.64,FAILED,335
299746682,768,616,80.21,FAILED,336
632626758,765,613,80.13,FAILED,337
2973287294,947,798,84.27,FAILED,338
422636413,768,614,79.95,FAILED,339
1401964747,851,669,78.61,FAILED,340
2744819363,765,613,80.13,FAILED,341
2828939162,762,608,79.79,FAILED,342
4209068267,949,800,84.3,FAILED,343
897451699,852,670,78.64,FAILED,344
2494448685,944,795,84.22,FAILED,345
2401926707,765,611,79.87,FAILED,346
3335178363,950,801,84.32,FAILED,347
417932267,766,612,79.9,FAILED,348
4098174327,947,798,84.27,FAILED,349
3068821794,769,617,80.23,FAILED,350
1482018880,768,616,80.21,FAILED,351
1965149877,950,801,84.32,FAILED,352
2997007341,857,675,78.76,FAILED,353
3657810784,765,611,79.87,FAILED,354
295962180,946,797,84.25,FAILED,355
1755782827,765,611,79.87,FAILED,356
3327976818,945,796,84.23,FAILED,357
1651718922,857,675,78.76,FAILED,358
4128628722,853,671,78.66,FAILED,359
763715949,768,616,80.21,FAILED,360
3458154578,945,796,84.23,FAILED,361
1701169246,948,799,84.28,FAILED,362
2850617812,764,612,80.1,FAILED,363
1612835950,854,672,78.69,FAILED,364
247746440,852,670,78.64,FAILED,365
965139141,851,669,78.61,FAILED,366
2004090814,769,617,80.23,FAILED,367
3626511585,946,797,84.25,FAILED,368
3260835484,856,674,78.74,FAILED,369
2295989401,766,614,80.16,FAILED,370
2779529289,854,672,78.69,FAILED,371
4189520553,945,796,84.23,FAILED,372
1955179504,950,801,84.32,FAILED,373
2744702349,852,670,78.64,FAILED,374
588216694,767,615,80.18,FAILED,375
3682039187,944,795,84.22,FAILED,376
1849588044,852,670,78.64,FAILED,377
3697400717,948,799,84.28,FAILED,378
2554300819,856,674,78.74,FAILED,379
1119713206,767,613,79.92,FAILED,380
3601046776,943,794,84.2,FAILED,381
3364281976,855,673,78.71,FAILED,382
579840251,853,671,78.66,FAILED,383
181337261,856,674,78.74,FAILED,384
2434612299,768,616,80.21,FAILED,385
1879490033,856,674,78.74,FAILED,386
1732205671,856,674,78.74,FAILED,387
4073428637,854,672,78.69,FAILED,388
1651618820,763,609,79.82,FAILED,389
2189960287,763,609,79.82,FAILED,390
4030301654,851,669,78.61,FAILED,391
1437458895,851,669,78.61,FAILED,392
111901741,858,676,78.79,FAILED,393
1888079566,854,672,78.69,FAILED,394
2214172420,765,613,80.13,FAILED,395
4000756089,945,796,84.23,FAILED,396
436415108,853,671,78.66,FAILED,397
673000403,770,618,80.26,FAILED,398
3764337078,765,611,79.87,FAILED,399
1288623590,854,672,78.69,FAILED,400
2605544475,945,796,84.23,FAILED,401
1637979916,950,801,84.32,FAILED,402
3507013657,768,614,79.95,FAILED,403
3525160735,852,670,78.64,FAILED,404
3638778625,765,613,80.13,FAILED,405
1163726646,854,672,78.69,FAILED,406
3234641203,950,801,84.32,FAILED,407
3545378408,947,798,84.27,FAILED,408
2730373545,946,797,84.25,FAILED,409
3807680279,856,674,78.74,FAILED,410
2556105396,852,670,78.64,FAILED,411
3118525864,763,609,79.82,FAILED,412
40130506,763,609,79.82,FAILED,413
2519067547,945,796,84.23,FAILED,414
3050141829,766,612,79.9,FAILED,415
1120366900,947,798,84.27,FAILED,416
1324627853,857,675,78.76,FAILED,417
2884094466,857,675,78.76,FAILED,418
2775054167,765,611,79.87,FAILED,419
282507894,767,615,80.18,FAILED,420
3285659898,945,796,84.23,FAILED,421
107133880,766,614,80.16,FAILED,422
2247400390,857,675,78.76,FAILED,423
3150627899,766,614,80.16,FAILED,424
1731843623,855,673,78.71,FAILED,425
2035094401,949,800,84.3,FAILED,426
1573557729,764,610,79.84,FAILED,427
1839664044,766,612,79.9,FAILED,428
3797227191,765,613,80.13,FAILED,429
208731907,768,616,80.21,FAILED,430
3501912448,767,615,80.18,FAILED,431
561913999,763,609,79.82,FAILED,432
2625128830,945,796,84.23,FAILED,433
3367471085,765,613,80.13,FAILED,434
983214996,855,673,78.71,FAILED,435
202758720,856,674,78.74,FAILED,436
3976957329,943,794,84.2,FAILED,437
3136297933,851,669,78.61,FAILED,438
151797061,855,673,78.71,FAILED,439
3196777688,946,797,84.25,FAILED,440
2718300550,950,801,84.32,FAILED,441
4232715937,766,612,79.9,FAILED,442
1060645269,768,616,80.21,FAILED,443
4090143809,944,795,84.22,FAILED,444
795159492,950,801,84.32,FAILED,445
1728438980,943,794,84.2,FAILED,446
935410550,947,798,84.27,FAILED,447
1730011330,764,610,79.84,FAILED,448
3779413199,852,670,78.64,FAILED,449
2072575448,943,794,84.2,FAILED,450
3322702460,946,797,84.25,FAILED,451
566492281,764,610,79.84,FAILED,452
4078755583,851,669,78.61,FAILED,453
412999279,766,612,79.9,FAILED,454
3426809631,854,672,78.69,FAILED,455
3309242851,943,794,84.2,FAILED,456
2897890773,763,609,79.82,FAILED,457
1910662271,950,801,84.32,FAILED,458
2823995360,945,796,84.23,FAILED,459
830180840,856,674,78.74,FAILED,460
2470647156,947,798,84.27,FAILED,461
4102146923,855,673,78.71,FAILED,462
1957770220,950,801,84.32,FAILED,463
3311001493,769,617,80.23,FAILED,464
2254687290,764,612,80.1,FAILED,465
965540115,767,613,79.92,FAILED,466
1439056119,854,672,78.69,FAILED,467
1971264925,852,670,78.64,FAILED,468
1307389104,950,801,84.32,FAILED,469
1069221662,855,673,78.71,FAILED,470
2536675643,949,800,84.3,FAILED,471
1660190945,950,801,84.32,FAILED,472
304339323,948,799,84.28,FAILED,473
2849695802,765,613,80.13,FAILED,474
921847709,851,669,78.61,FAILED,475
1961076560,768,614,79.95,FAILED,476
3858589724,950,801,84.32,FAILED,477
2738825018,943,794,84.2,FAILED,478
254847058,769,617,80.23,FAILED,479
679488674,770,618,80.26,FAILED,480
4040322591,854,672,78.69,FAILED,481
1350086337,945,796,84.23,FAILED,482
648425622,770,618,80.26,FAILED,483
1804158732,770,618,80.26,FAILED,484
3019915263,765,611,79.87,FAILED,485
1020859360,769,617,80.23,FAILED,486
3000709378,768,616,80.21,FAILED,487
975080313,854,672,78.69,FAILED,488
1589908705,854,672,78.69,FAILED,489
2539699691,948,799,84.28,FAILED,490
2010074098,949,800,84.3,FAILED,491
1519047074,946,797,84.25,FAILED,492
2503476392,762,608,79.79,FAILED,493
104389599,950,801,84.32,FAILED,494
1570850886,763,609,79.82,FAILED,495
1852262567,856,674,78.74,FAILED,496
4267280496,770,618,80.26,FAILED,497
1767020775,768,616,80.21,FAILED,498
1952890055,764,610,79.84,FAILED,499
2535766483,768,616,80.21,FAILED,500
353331403,944,795,84.22,FAILED,501
4238978343,766,614,80.16,FAILED,502
1453276320,946,797,84.25,FAILED,503
946560132,853,671,78.66,FAILED,504
3951580890,856,674,78.74,FAILED,505
3467099873,762,608,79.79,FAILED,506
490810749,856,674,78.74,FAILED,507
3327931664,763,609,79.82,FAILED,508
4158897556,854,672,78.69,FAILED,509
3245142727,945,796,84.23,FAILED,510
2125527857,764,610,79.84,FAILED,511
841317558,947,798,84.27,FAILED,512
3663517803,851,669,78.61,FAILED,513
753836763,764,612,80.1,FAILED,514
440433815,763,609,79.82,FAILED,515
2448937870,948,799,84.28,FAILED,516
3628106927,947,798,84.27,FAILED,517
222220651,946,797,84.25,FAILED,518
1097163109,764,612,80.1,FAILED,519
4023330751,858,676,78.79,FAILED,520
738687618,767,615,80.18,FAILED,521
4080667891,769,617,80.23,FAILED,522
3290571438,950,801,84.32,FAILED,523
1620500743,764,610,79.84,FAILED,524
1830137423,768,614,79.95,FAILED,525
3583447995,948,799,84.28,FAILED,526
644937211,943,794,84.2,FAILED,527
2034762267,769,617,80.23,FAILED,528
72240537,763,609,79.82,FAILED,529
1415078924,765,611,79.87,FAILED,530
3173260165,851,669,78.61,FAILED,531
2919402231,767,615,80.18,FAILED,532
3792705413,767,615,80.18,FAILED,533
4122876493,766,612,79.9,FAILED,534
1100217255,856,674,78.74,FAILED,535
1300586920,950,801,84.32,FAILED,536
32905145,766,614,80.16,FAILED,537
1737904340,947,798,84.27,FAILED,538
2483010736,852,670,78.64,FAILED,539
2489956453,770,618,80.26,FAILED,540
132884685,767,613,79.92,FAILED,541
1472517966,943,794,84.2,FAILED,542
3801455898,944,795,84.22,FAILED,543
744153195,768,614,79.95,FAILED,544
775344930,855,673,78.71,FAILED,545
2570196199,948,799,84.28,FAILED,546
1061557798,767,613,79.92,FAILED,547
2855735859,767,615,80.18,FAILED,548
1785319376,945,796,84.23,FAILED,549
229278764,853,671,78.66,FAILED,550
1331707822,950,801,84.32,FAILED,551
4079086603,854,672,78.69,FAILED,552
1514285573,946,797,84.25,FAILED,553
2871952687,767,613,79.92,FAILED,554
229030396,766,614,80.16,FAILED,555
31283922,855,673,78.71,FAILED,556
794383457,768,614,79.95,FAILED,557
2014941175,856,674,78.74,FAILED,558
1275807344,851,669,78.61,FAILED,559
800339799,856,674,78.74,FAILED,560
907557206,858,676,78.79,FAILED,561
2275875385,947,798,84.27,FAILED,562
2216785330,768,614,79.95,FAILED,563
838663725,950,801,84.32,FAILED,564
1526911937,764,610,79.84,FAILED,565
355317629,950,801,84.32,FAILED,566
3158723525,943,794,84.2,FAILED,567
3604377983,944,795,84.22,FAILED,568
1507609800,946,797,84.25,FAILED,569
2208318951,950,801,84.32,FAILED,570
2763747438,950,801,84.32,FAILED,571
2027914445,943,794,84.2,FAILED,572
337853734,858,676,78.79,FAILED,573
4226553106,947,798,84.27,FAILED,574
528697879,945,796,84.23,FAILED,575
2699320543,770,618,80.26,FAILED,576
441010283,943,794,84.2,FAILED,577
2077973371,769,617,80.23,FAILED,578
4075516887,766,614,80.16,FAILED,579
2637984882,856,674,78.74,FAILED,580
1646859381,945,796,84.23,FAILED,581
3421846896,943,794,84.2,FAILED,582
3401465554,857,675,78.76,FAILED,583
4000018588,852,670,78.64,FAILED,584
4133252106,949,800,84.3,FAILED,585
3966414627,948,799,84.28,FAILED,586
1482617064,763,609,79.82,FAILED,587
3391624638,769,617,80.23,FAILED,588
2111983277,945,796,84.23,FAILED,589
1787987748,764,610,79.84,FAILED,590
2781436656,768,614,79.95,FAILED,591
3702079030,769,617,80.23,FAILED,592
3958387680,950,801,84.32,FAILED,593
4175787499,852,670,78.64,FAILED,594
3234420682,766,612,79.9,FAILED,595
2240654040,855,673,78.71,FAILED,596
2966779712,768,616,80.21,FAILED,597
3703588155,765,611,79.87,FAILED,598
1529232796,856,674,78.74,FAILED,599
2064444759,768,616,80.21,FAILED,600
159768473,944,795,84.22,FAILED,601
1561734558,768,614,79.95,FAILED,602
1032831191,852,670,78.64,FAILED,603
4177070882,767,615,80.18,FAILED,604
2385085817,852,670,78.64,FAILED,605
3155221284,856,674,78.74,FAILED,606
1456609716,950,801,84.32,FAILED,607
2376187505,948,799,84.28,FAILED,608
3801379552,851,669,78.61,FAILED,609
1067603644,764,612,80.1,FAILED,610
2927120259,769,617,80.23,FAILED,611
2074410322,852,670,78.64,FAILED,612
2365890364,857,675,78.76,FAILED,613
3166562185,853,671,78.66,FAILED,614
2971725937,944,795,84.22,FAILED,615
2870546127,765,611,79.87,FAILED,616
2706393512,856,674,78.74,FAILED,617
2951042955,855,673,78.71,FAILED,618
1210642045,767,615,80.18,FAILED,619
3830897012,946,797,84.25,FAILED,620
538103352,770,618,80.26,FAILED,621
576218423,853,671,78.66,FAILED,622
801009549,765,613,80.13,FAILED,623
3453740031,770,618,80.26,FAILED,624
1450722464,766,614,80.16,FAILED,625
3401336429,858,676,78.79,FAILED,626
3503139307,769,617,80.23,FAILED,627
3300751982,947,798,84.27,FAILED,628
825451245,949,800,84.3,FAILED,629
2365510727,766,612,79.9,FAILED,630
2206261560,767,613,79.92,FAILED,631
2862303540,764,612,80.1,FAILED,632
3964921319,948,799,84.28,FAILED,633
369578503,947,798,84.27,FAILED,634
3875722098,769,617,80.23,FAILED,635
1226880989,944,795,84.22,FAILED,636
3491750410,946,797,84.25,FAILED,637
1626593186,855,673,78.71,FAILED,638
3136601982,764,612,80.1,FAILED,639
2288392391,854,672,78.69,FAILED,640
1724645831,768,614,79.95,FAILED,641
3744627460,946,797,84.25,FAILED,642
1237583321,948,799,84.28,FAILED,643
1154439848,855,673,78.71,FAILED,644
1062959876,769,617,80.23,FAILED,645
2632965092,764,610,79.84,FAILED,646
1337767258,853,671,78.66,FAILED,647
3252862044,854,672,78.69,FAILED,648
3462429026,852,670,78.64,FAILED,649
3790637508,764,610,79.84,FAILED,650
2347394001,948,799,84.28,FAILED,651
1357462456,766,612,79.9,FAILED,652
3192169520,947,798,84.27,FAILED,653
2624414415,853,671,78.66,FAILED,654
759921475,763,609,79.82,FAILED,655
1294221086,950,801,84.32,FAILED,656
343071899,858,676,78.79,FAILED,657
4219025218,854,672,78.69,FAILED,658
1777828977,764,610,79.84,FAILED,659
3106109723,766,614,80.16,FAILED,660
2222746595,762,608,79.79,FAILED,661
3835470681,766,614,80.16,FAILED,662
2797436935,950,801,84.32,FAILED,663
3432131072,767,615,80.18,FAILED,664
1777512577,766,614,80.16,FAILED,665
3157161600,767,613,79.92,FAILED,666
2580646550,770,618,80.26,FAILED,667
410502797,946,797,84.25,FAILED,668
3060865832,851,669,78.61,FAILED,669
2084830256,854,672,78.69,FAILED,670
1602216691,857,675,78.76,FAILED,671
899248666,947,798,84.27,FAILED,672
3948108678,764,612,80.1,FAILED,673
2989445176,768,614,79.95,FAILED,674
2775566672,949,800,84.3,FAILED,675
3357941219,943,794,84.2,FAILED,676
354871577,765,613,80.13,FAILED,677
3656292291,764,610,79.84,FAILED,678
1723712050,766,612,79.9,FAILED,679
2732821060,943,794,84.2,FAILED,680
223437081,856,674,78.74,FAILED,681
4016339331,943,794,84.2,FAILED,682
2754630096,766,612,79.9,FAILED,683
1498041249,769,617,80.23,FAILED,684
2805590050,764,612,80.1,FAILED,685
2175154489,763,609,79.82,FAILED,686
187822125,950,801,84.32,FAILED,687
958740033,944,795,84.22,FAILED,688
172010966,766,614,80.16,FAILED,689
2351246093,945,796,84.23,FAILED,690
2910551502,950,801,84.32,FAILED,691
2849286626,765,613,80.13,FAILED,692
1072294575,945,796,84.23,FAILED,693
