SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Divergence (%),Std. Divergence (%),Avg. Total Steps,Avg. Divergent Steps
1000,0,1000,0.0,80.86039,1.9792017045483985,1161.915,939.583

RAW DATA
seed,total_steps,divergent_steps,divergence_pct,result,run_number
3391624638,1063,863,81.19,FAILED,588
2111983277,1103,914,82.86,FAILED,589
1787987748,1358,1109,81.66,FAILED,590
2781436656,1362,1113,81.72,FAILED,591
3702079030,1063,863,81.19,FAILED,592
3958387680,1108,919,82.94,FAILED,593
4175787499,1146,891,77.75,FAILED,594
3234420682,1360,1111,81.69,FAILED,595
2240654040,1149,894,77.81,FAILED,596
2966779712,1062,862,81.17,FAILED,597
3703588155,1359,1110,81.68,FAILED,598
1529232796,1150,895,77.83,FAILED,599
2064444759,1062,862,81.17,FAILED,600
159768473,1102,913,82.85,FAILED,601
1561734558,1362,1113,81.72,FAILED,602
1032831191,1146,891,77.75,FAILED,603
4177070882,1061,861,81.15,FAILED,604
2385085817,1146,891,77.75,FAILED,605
3155221284,1150,895,77.83,FAILED,606
1456609716,1108,919,82.94,FAILED,607
2376187505,1106,917,82.91,FAILED,608
3801379552,1145,890,77.73,FAILED,609
1067603644,1058,858,81.1,FAILED,610
2927120259,1063,863,81.19,FAILED,611
2074410322,1146,891,77.75,FAILED,612
2365890364,1151,896,77.85,FAILED,613
3166562185,1147,892,77.77,FAILED,614
2971725937,1102,913,82.85,FAILED,615
2870546127,1359,1110,81.68,FAILED,616
2706393512,1150,895,77.83,FAILED,617
2951042955,1149,894,77.81,FAILED,618
1210642045,1061,861,81.15,FAILED,619
3830897012,1104,915,82.88,FAILED,620
538103352,1064,864,81.2,FAILED,621
576218423,1147,892,77.77,FAILED,622
801009549,1059,859,81.11,FAILED,623
3453740031,1064,864,81.2,FAILED,624
1450722464,1060,860,81.13,FAILED,625
3401336429,1152,897,77.86,FAILED,626
3503139307,1063,863,81.19,FAILED,627
3300751982,1105,916,82.9,FAILED,628
825451245,1107,918,82.93,FAILED,629
2365510727,1360,1111,81.69,FAILED,630
2206261560,1361,1112,81.7,FAILED,631
2862303540,1058,858,81.1,FAILED,632
3964921319,1106,917,82.91,FAILED,633
369578503,1105,916,82.9,FAILED,634
3875722098,1063,863,81.19,FAILED,635
1226880989,1102,913,82.85,FAILED,636
3491750410,1104,915,82.88,FAILED,637
1626593186,1149,894,77.81,FAILED,638
3136601982,1058,858,81.1,FAILED,639
2288392391,1148,893,77.79,FAILED,640
1724645831,1362,1113,81.72,FAILED,641
3744627460,1104,915,82.88,FAILED,642
1237583321,1106,917,82.91,FAILED,643
1154439848,1149,894,77.81,FAILED,644
1062959876,1063,863,81.19,FAILED,645
2632965092,1358,1109,81.66,FAILED,646
1337767258,1147,892,77.77,FAILED,647
3252862044,1148,893,77.79,FAILED,648
3462429026,1146,891,77.75,FAILED,649
3790637508,1358,1109,81.66,FAILED,650
2347394001,1106,917,82.91,FAILED,651
1357462456,1360,1111,81.69,FAILED,652
3192169520,1105,916,82.9,FAILED,653
2624414415,1147,892,77.77,FAILED,654
759921475,1357,1108,81.65,FAILED,655
1294221086,1108,919,82.94,FAILED,656
343071899,1152,897,77.86,FAILED,657
4219025218,1148,893,77.79,FAILED,658
1777828977,1358,1109,81.66,FAILED,659
3106109723,1060,860,81.13,FAILED,660
2222746595,1356,1107,81.64,FAILED,661
3835470681,1060,860,81.13,FAILED,662
2797436935,1108,919,82.94,FAILED,663
3432131072,1061,861,81.15,FAILED,664
1777512577,1060,860,81.13,FAILED,665
3157161600,1361,1112,81.7,FAILED,666
2580646550,1064,864,81.2,FAILED,667
410502797,1104,915,82.88,FAILED,668
3060865832,1145,890,77.73,FAILED,669
2084830256,1148,893,77.79,FAILED,670
1602216691,1151,896,77.85,FAILED,671
899248666,1105,916,82.9,FAILED,672
3948108678,1058,858,81.1,FAILED,673
2989445176,1362,1113,81.72,FAILED,674
2775566672,1107,918,82.93,FAILED,675
3357941219,1101,912,82.83,FAILED,676
354871577,1059,859,81.11,FAILED,677
3656292291,1358,1109,81.66,FAILED,678
1723712050,1360,1111,81.69,FAILED,679
2732821060,1101,912,82.83,FAILED,680
223437081,1150,895,77.83,FAILED,681
4016339331,1101,912,82.83,FAILED,682
2754630096,1360,1111,81.69,FAILED,683
1498041249,1063,863,81.19,FAILED,684
2805590050,1058,858,81.1,FAILED,685
2175154489,1357,1108,81.65,FAILED,686
187822125,1108,919,82.94,FAILED,687
958740033,1102,913,82.85,FAILED,688
172010966,1060,860,81.13,FAILED,689
2351246093,1103,914,82.86,FAILED,690
2910551502,1108,919,82.94,FAILED,691
2849286626,1059,859,81.11,FAILED,692
1072294575,1103,914,82.86,FAILED,693
2134673994,1356,1107,81.64,FAILED,694
4077106248,1360,1111,81.69,FAILED,695
4236718829,1148,893,77.79,FAILED,696
1511196418,1362,1113,81.72,FAILED,697
3781169845,1145,890,77.73,FAILED,698
971143583,1107,918,82.93,FAILED,699
1323630530,1064,864,81.2,FAILED,700
4113586538,1102,913,82.85,FAILED,701
1642727574,1357,1108,81.65,FAILED,702
4165413648,1102,913,82.85,FAILED,703
1281070914,1357,1108,81.65,FAILED,704
1604796892,1105,916,82.9,FAILED,705
2985877092,1361,1112,81.7,FAILED,706
2771288945,1151,896,77.85,FAILED,707
1285179046,1150,895,77.83,FAILED,708
4052147848,1102,913,82.85,FAILED,709
559867134,1148,893,77.79,FAILED,710
1241529811,1147,892,77.77,FAILED,711
3505307119,1152,897,77.86,FAILED,712
4024127937,1361,1112,81.7,FAILED,713
3971193799,1356,1107,81.64,FAILED,714
1963971560,1362,1113,81.72,FAILED,715
1033553405,1357,1108,81.65,FAILED,716
2177208573,1063,863,81.19,FAILED,717
1800204369,1151,896,77.85,FAILED,718
2099221199,1362,1113,81.72,FAILED,719
3975595628,1145,890,77.73,FAILED,720
3398951956,1361,1112,81.7,FAILED,721
937542729,1105,916,82.9,FAILED,722
3305618221,1357,1108,81.65,FAILED,723
1063080520,1145,890,77.73,FAILED,724
228341222,1360,1111,81.69,FAILED,725
2228020339,1105,916,82.9,FAILED,726
1865647487,1148,893,77.79,FAILED,727
599091051,1101,912,82.83,FAILED,728
10899953,1145,890,77.73,FAILED,729
3527097247,1105,916,82.9,FAILED,730
2746886294,1358,1109,81.66,FAILED,731
1978314139,1361,1112,81.7,FAILED,732
3943580681,1152,897,77.86,FAILED,733
1635146568,1149,894,77.81,FAILED,734
2975285513,1357,1108,81.65,FAILED,735
678068817,1105,916,82.9,FAILED,736
756019096,1060,860,81.13,FAILED,737
3679753392,1147,892,77.77,FAILED,738
2153399892,1101,912,82.83,FAILED,739
3089664000,1064,864,81.2,FAILED,740
2581922323,1361,1112,81.7,FAILED,741
3600695755,1360,1111,81.69,FAILED,742
3812164100,1362,1113,81.72,FAILED,743
488314000,1064,864,81.2,FAILED,744
331687983,1360,1111,81.69,FAILED,745
2256913646,1150,895,77.83,FAILED,746
2175171128,1103,914,82.86,FAILED,747
2307326577,1149,894,77.81,FAILED,748
1222788935,1106,917,82.91,FAILED,749
4070511358,1359,1110,81.68,FAILED,750
805004935,1358,1109,81.66,FAILED,751
1205365819,1061,861,81.15,FAILED,752
254847479,1360,1111,81.69,FAILED,753
2677216535,1108,919,82.94,FAILED,754
1764005606,1148,893,77.79,FAILED,755
3420303106,1061,861,81.15,FAILED,756
2594202908,1108,919,82.94,FAILED,757
