SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Divergence (%),Std. Divergence (%),Avg. Total Steps,Avg. Divergent Steps
200,0,200,0.0,80.96485000000001,2.0065808759075194,1164.64,942.97

RAW DATA
seed,total_steps,divergent_steps,divergence_pct,result,run_number
1370830123,1059,859,81.11,FAILED,53
977722537,1359,1110,81.68,FAILED,54
292818311,1360,1111,81.69,FAILED,55
3496108846,1359,1110,81.68,FAILED,56
3250577235,1362,1113,81.72,FAILED,57
3493193567,1108,919,82.94,FAILED,58
2267205695,1152,897,77.86,FAILED,59
1285426479,1148,893,77.79,FAILED,60
1139308580,1362,1113,81.72,FAILED,61
3849819730,1108,919,82.94,FAILED,62
3492268826,1361,1112,81.7,FAILED,63
1852771061,1102,913,82.85,FAILED,64
863330096,1058,858,81.1,FAILED,65
2928748854,1101,912,82.83,FAILED,66
560623629,1106,917,82.91,FAILED,67
3355148033,1106,917,82.91,FAILED,68
1944450613,1102,913,82.85,FAILED,69
1562410522,1058,858,81.1,FAILED,70
1639780835,1102,913,82.85,FAILED,71
283806879,1105,916,82.9,FAILED,72
2959816476,1107,918,82.93,FAILED,73
1757938584,1105,916,82.9,FAILED,74
4043464794,1361,1112,81.7,FAILED,75
3804265368,1061,861,81.15,FAILED,76
64359340,1108,919,82.94,FAILED,77
3081032355,1058,858,81.1,FAILED,78
725623559,1106,917,82.91,FAILED,79
2160169390,1357,1108,81.65,FAILED,80
2106625873,1108,919,82.94,FAILED,81
3023646481,1059,859,81.11,FAILED,82
2294848246,1361,1112,81.7,FAILED,83
4138839656,1064,864,81.2,FAILED,84
1687760725,1152,897,77.86,FAILED,85
2561142042,1106,917,82.91,FAILED,86
90700181,1148,893,77.79,FAILED,87
4115652816,1150,895,77.83,FAILED,88
1565149035,1145,890,77.73,FAILED,89
1380015530,1362,1113,81.72,FAILED,90
233151119,1360,1111,81.69,FAILED,91
120527111,1063,863,81.19,FAILED,92
2137557676,1149,894,77.81,FAILED,93
1711790953,1061,861,81.15,FAILED,94
3512271193,1152,897,77.86,FAILED,95
3908280620,1060,860,81.13,FAILED,96
855012442,1150,895,77.83,FAILED,97
1874582621,1150,895,77.83,FAILED,98
381887673,1146,891,77.75,FAILED,99
967408308,1152,897,77.86,FAILED,100
2577092858,1361,1112,81.7,FAILED,101
3265766484,1145,890,77.73,FAILED,102
1587907924,1360,1111,81.69,FAILED,103
4194739341,1058,858,81.1,FAILED,104
3210946958,1151,896,77.85,FAILED,105
3486799650,1063,863,81.19,FAILED,106
2095178321,1105,916,82.9,FAILED,107
3169631013,1360,1111,81.69,FAILED,108
783655473,1149,894,77.81,FAILED,109
2505354201,1360,1111,81.69,FAILED,110
196465485,1152,897,77.86,FAILED,111
3000300774,1107,918,82.93,FAILED,112
474376494,1358,1109,81.66,FAILED,113
2027794409,1149,894,77.81,FAILED,114
2624112957,1151,896,77.85,FAILED,115
3270036064,1151,896,77.85,FAILED,116
2636562620,1107,918,82.93,FAILED,117
1386948487,1361,1112,81.7,FAILED,118
2797515167,1108,919,82.94,FAILED,119
1563987996,1059,859,81.11,FAILED,120
1072550844,1145,890,77.73,FAILED,121
656715419,1105,916,82.9,FAILED,122
2431279669,1063,863,81.19,FAILED,123
3574951772,1359,1110,81.68,FAILED,124
2038404714,1062,862,81.17,FAILED,125
1721447830,1101,912,82.83,FAILED,126
4150824822,1151,896,77.85,FAILED,127
3685618110,1360,1111,81.69,FAILED,128
3156726653,1104,915,82.88,FAILED,129
116067393,1148,893,77.79,FAILED,130
3602726858,1151,896,77.85,FAILED,131
3087058075,1108,919,82.94,FAILED,132
4140816606,1361,1112,81.7,FAILED,133
1412398774,1357,1108,81.65,FAILED,134
2928182503,1059,859,81.11,FAILED,135
645342055,1101,912,82.83,FAILED,136
2748127089,1058,858,81.1,FAILED,137
2953439354,1358,1109,81.66,FAILED,138
3939028685,1064,864,81.2,FAILED,139
2749102676,1145,890,77.73,FAILED,140
3864964382,1356,1107,81.64,FAILED,141
4178876657,1101,912,82.83,FAILED,142
3905129676,1104,915,82.88,FAILED,143
1191465932,1107,918,82.93,FAILED,144
2333156334,1105,916,82.9,FAILED,145
2840102799,1061,861,81.15,FAILED,146
900045697,1358,1109,81.66,FAILED,147
1555336834,1149,894,77.81,FAILED,148
750896330,1104,915,82.88,FAILED,149
1353202051,1105,916,82.9,FAILED,150
2089562240,1102,913,82.85,FAILED,151
769002599,1146,891,77.75,FAILED,152
167405175,1147,892,77.77,FAILED,153
205279127,1150,895,77.83,FAILED,154
846628260,1360,1111,81.69,FAILED,155
4008336034,1359,1110,81.68,FAILED,156
262533532,1358,1109,81.66,FAILED,157
1659573929,1061,861,81.15,FAILED,158
3652502689,1356,1107,81.64,FAILED,159
1144358677,1058,858,81.1,FAILED,160
3933080495,1060,860,81.13,FAILED,161
1212775348,1151,896,77.85,FAILED,162
3210273528,1101,912,82.83,FAILED,163
441429196,1356,1107,81.64,FAILED,164
794111288,1106,917,82.91,FAILED,165
4244116159,1150,895,77.83,FAILED,166
2910967480,1150,895,77.83,FAILED,167
916600714,1359,1110,81.68,FAILED,168
4275298760,1103,914,82.86,FAILED,169
3749341275,1102,913,82.85,FAILED,170
2646977031,1147,892,77.77,FAILED,171
1715583420,1361,1112,81.7,FAILED,172
439679407,1064,864,81.2,FAILED,173
2263986502,1103,914,82.86,FAILED,174
1443635583,1101,912,82.83,FAILED,175
3831725296,1059,859,81.11,FAILED,176
3719754541,1105,916,82.9,FAILED,177
1823583289,1108,919,82.94,FAILED,178
3487636539,1359,1110,81.68,FAILED,179
285996682,1108,919,82.94,FAILED,180
1237477025,1106,917,82.91,FAILED,181
3234699149,1106,917,82.91,FAILED,182
31365556,1362,1113,81.72,FAILED,183
779230880,1149,894,77.81,FAILED,184
1366920003,1360,1111,81.69,FAILED,185
3789280663,1105,916,82.9,FAILED,186
1968480073,1062,862,81.17,FAILED,187
652037436,1106,917,82.91,FAILED,188
674053813,1152,897,77.86,FAILED,189
2103573636,1105,916,82.9,FAILED,190
902812811,1358,1109,81.66,FAILED,191
3060795959,1361,1112,81.7,FAILED,192
1477062211,1357,1108,81.65,FAILED,193
969013534,1105,916,82.9,FAILED,194
2297160787,1061,861,81.15,FAILED,195
429131254,1104,915,82.88,FAILED,196
590369114,1152,897,77.86,FAILED,197
2055742136,1152,897,77.86,FAILED,198
1166611878,1145,890,77.73,FAILED,199
3259933562,1105,916,82.9,FAILED,200
