SUMMARY
Total Runs,Passes,Fails,Pass Rate (%),Avg. Reward Change (%),Std. Reward Change (%),Avg. Baseline Reward,Avg. Mutated Reward
200,44,156,22.0,-22.133950000000006,13.50263119333473,124.545,96.77

RAW DATA
seed,baseline_reward,mutated_reward,reward_change_pct,result,run_number
1757938584,130.0,95.0,-26.92,FAILED,74
4043464794,121.0,124.0,2.48,PASSED,75
3804265368,121.0,90.0,-25.62,FAILED,76
64359340,130.0,95.0,-26.92,FAILED,77
3081032355,121.0,90.0,-25.62,FAILED,78
725623559,130.0,95.0,-26.92,FAILED,79
2160169390,121.0,124.0,2.48,PASSED,80
2106625873,130.0,95.0,-26.92,FAILED,81
3023646481,121.0,90.0,-25.62,FAILED,82
2294848246,121.0,124.0,2.48,PASSED,83
4138839656,121.0,90.0,-25.62,FAILED,84
1687760725,123.0,81.0,-34.15,FAILED,85
2561142042,130.0,95.0,-26.92,FAILED,86
90700181,123.0,81.0,-34.15,FAILED,87
4115652816,123.0,81.0,-34.15,FAILED,88
1565149035,123.0,81.0,-34.15,FAILED,89
1380015530,121.0,124.0,2.48,PASSED,90
233151119,121.0,124.0,2.48,PASSED,91
120527111,121.0,90.0,-25.62,FAILED,92
2137557676,123.0,81.0,-34.15,FAILED,93
1711790953,121.0,90.0,-25.62,FAILED,94
3512271193,123.0,81.0,-34.15,FAILED,95
3908280620,121.0,90.0,-25.62,FAILED,96
855012442,123.0,81.0,-34.15,FAILED,97
1874582621,123.0,81.0,-34.15,FAILED,98
381887673,123.0,81.0,-34.15,FAILED,99
967408308,123.0,81.0,-34.15,FAILED,100
2577092858,121.0,124.0,2.48,PASSED,101
3265766484,123.0,81.0,-34.15,FAILED,102
1587907924,121.0,124.0,2.48,PASSED,103
4194739341,121.0,90.0,-25.62,FAILED,104
3210946958,123.0,81.0,-34.15,FAILED,105
3486799650,121.0,90.0,-25.62,FAILED,106
2095178321,130.0,95.0,-26.92,FAILED,107
3169631013,121.0,124.0,2.48,PASSED,108
783655473,123.0,81.0,-34.15,FAILED,109
2505354201,121.0,124.0,2.48,PASSED,110
196465485,123.0,81.0,-34.15,FAILED,111
3000300774,130.0,95.0,-26.92,FAILED,112
474376494,121.0,124.0,2.48,PASSED,113
2027794409,123.0,81.0,-34.15,FAILED,114
2624112957,123.0,81.0,-34.15,FAILED,115
3270036064,123.0,81.0,-34.15,FAILED,116
2636562620,130.0,95.0,-26.92,FAILED,117
1386948487,121.0,124.0,2.48,PASSED,118
2797515167,130.0,95.0,-26.92,FAILED,119
1563987996,121.0,90.0,-25.62,FAILED,120
1072550844,123.0,81.0,-34.15,FAILED,121
656715419,130.0,95.0,-26.92,FAILED,122
2431279669,121.0,90.0,-25.62,FAILED,123
3574951772,121.0,124.0,2.48,PASSED,124
2038404714,121.0,90.0,-25.62,FAILED,125
1721447830,130.0,95.0,-26.92,FAILED,126
4150824822,123.0,81.0,-34.15,FAILED,127
3685618110,121.0,124.0,2.48,PASSED,128
3156726653,130.0,95.0,-26.92,FAILED,129
116067393,123.0,81.0,-34.15,FAILED,130
3602726858,123.0,81.0,-34.15,FAILED,131
3087058075,130.0,95.0,-26.92,FAILED,132
4140816606,121.0,124.0,2.48,PASSED,133
1412398774,121.0,124.0,2.48,PASSED,134
2928182503,121.0,90.0,-25.62,FAILED,135
645342055,130.0,95.0,-26.92,FAILED,136
2748127089,121.0,90.0,-25.62,FAILED,137
2953439354,121.0,124.0,2.48,PASSED,138
3939028685,121.0,90.0,-25.62,FAILED,139
2749102676,123.0,81.0,-34.15,FAILED,140
3864964382,121.0,124.0,2.48,PASSED,141
4178876657,130.0,95.0,-26.92,FAILED,142
3905129676,130.0,95.0,-26.92,FAILED,143
1191465932,130.0,95.0,-26.92,FAILED,144
2333156334,130.0,95.0,-26.92,FAILED,145
2840102799,121.0,90.0,-25.62,FAILED,146
900045697,121.0,124.0,2.48,PASSED,147
1555336834,123.0,81.0,-34.15,FAILED,148
750896330,130.0,95.0,-26.92,FAILED,149
1353202051,130.0,95.0,-26.92,FAILED,150
2089562240,130.0,95.0,-26.92,FAILED,151
769002599,123.0,81.0,-34.15,FAILED,152
167405175,123.0,81.0,-34.15,FAILED,153
205279127,123.0,81.0,-34.15,FAILED,154
846628260,121.0,124.0,2.48,PASSED,155
4008336034,121.0,124.0,2.48,PASSED,156
262533532,121.0,124.0,2.48,PASSED,157
1659573929,121.0,90.0,-25.62,FAILED,158
3652502689,121.0,124.0,2.48,PASSED,159
1144358677,121.0,90.0,-25.62,FAILED,160
3933080495,121.0,90.0,-25.62,FAILED,161
1212775348,123.0,81.0,-34.15,FAILED,162
3210273528,130.0,95.0,-26.92,FAILED,163
441429196,121.0,124.0,2.48,PASSED,164
794111288,130.0,95.0,-26.92,FAILED,165
4244116159,123.0,81.0,-34.15,FAILED,166
2910967480,123.0,81.0,-34.15,FAILED,167
916600714,121.0,124.0,2.48,PASSED,168
4275298760,130.0,95.0,-26.92,FAILED,169
3749341275,130.0,95.0,-26.92,FAILED,170
2646977031,123.0,81.0,-34.15,FAILED,171
1715583420,121.0,124.0,2.48,PASSED,172
439679407,121.0,90.0,-25.62,FAILED,173
2263986502,130.0,95.0,-26.92,FAILED,174
1443635583,130.0,95.0,-26.92,FAILED,175
3831725296,121.0,90.0,-25.62,FAILED,176
3719754541,130.0,95.0,-26.92,FAILED,177
1823583289,130.0,95.0,-26.92,FAILED,178
3487636539,121.0,124.0,2.48,PASSED,179
285996682,130.0,95.0,-26.92,FAILED,180
1237477025,130.0,95.0,-26.92,FAILED,181
3234699149,130.0,95.0,-26.92,FAILED,182
31365556,121.0,124.0,2.48,PASSED,183
779230880,123.0,81.0,-34.15,FAILED,184
1366920003,121.0,124.0,2.48,PASSED,185
3789280663,130.0,95.0,-26.92,FAILED,186
1968480073,121.0,90.0,-25.62,FAILED,187
652037436,130.0,95.0,-26.92,FAILED,188
674053813,123.0,81.0,-34.15,FAILED,189
2103573636,130.0,95.0,-26.92,FAILED,190
902812811,121.0,124.0,2.48,PASSED,191
3060795959,121.0,124.0,2.48,PASSED,192
1477062211,121.0,124.0,2.48,PASSED,193
969013534,130.0,95.0,-26.92,FAILED,194
2297160787,121.0,90.0,-25.62,FAILED,195
429131254,130.0,95.0,-26.92,FAILED,196
590369114,123.0,81.0,-34.15,FAILED,197
2055742136,123.0,81.0,-34.15,FAILED,198
1166611878,123.0,81.0,-34.15,FAILED,199
3259933562,130.0,95.0,-26.92,FAILED,200
